vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.01535874605178833,0.5781745314598083,0.56281578540802,2.700498342514038,14.8871488571167,0.15454258024692535,18,0,0,1,0,1,0,0.0,0.21005624532699585,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.0026169419288635254,0.6134011745452881,0.6107842326164246,2.4333407878875732,11.396893501281738,0.2126094102859497,17,0,0,1,0,1,0,0.0,0.3549911379814148,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.048714399337768555,0.7379141449928284,0.6891997456550598,2.348658800125122,10.471515655517578,0.33030763268470764,20,0,0,1,0,1,0,0.0,0.4457673132419586,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.22504985332489014,0.5850527286529541,0.36000287532806396,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.26224422454833984,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.014136672019958496,0.6301577091217041,0.6160210371017456,2.310091972351074,10.07535171508789,0.2730351388454437,16,0,0,1,0,1,0,0.0,0.2947113811969757,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.058976054191589355,0.7634238004684448,0.7044477462768555,2.086246967315674,8.0546293258667,0.42294320464134216,20,0,0,1,0,1,0,0.0,0.366397887468338,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.02854067087173462,0.7570432424545288,0.7285025715827942,2.0456533432006836,7.734210014343262,0.3463224768638611,20,0,0,1,0,1,0,0.0,0.4592288136482239,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.019920289516448975,0.633310079574585,0.613389790058136,2.155092477798462,8.628687858581543,0.307108074426651,16,0,0,1,0,1,0,0.0,0.43482643365859985,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.011098206043243408,0.7123223543167114,0.701224148273468,2.6236252784729004,13.78561019897461,0.15510252118110657,20,0,0,1,0,1,0,0.0,0.39654541015625,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.0527501106262207,0.728760302066803,0.6760101914405823,2.2618319988250732,9.600661277770996,0.38079383969306946,20,0,0,1,0,1,0,0.0,0.3889215588569641,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.12826818227767944,0.5738804340362549,0.44561225175857544,0.2572481036186218,1.2933659553527832,0.928598940372467,2,0,0,1,0,1,0,0.0,0.205934077501297,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.016369938850402832,0.7231848239898682,0.7068148851394653,2.521181344985962,12.44328784942627,0.19787883758544922,20,0,0,1,0,1,0,0.0,0.4250313937664032,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.022284269332885742,0.676348090171814,0.6540638208389282,1.5046601295471191,4.502623081207275,0.3816623091697693,6,0,0,1,0,1,0,0.0,0.4969676434993744,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.040966033935546875,0.7102426290512085,0.6692765951156616,1.436145544052124,4.204458713531494,0.44500333070755005,6,0,0,1,0,1,0,0.0,0.5302077531814575,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.021296143531799316,0.6117415428161621,0.5904453992843628,2.5051708221435547,12.245650291442871,0.20924903452396393,18,0,0,1,0,1,0,0.0,0.33964604139328003,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.006186366081237793,0.65165114402771,0.6454647779464722,2.7146317958831787,15.09904956817627,0.15827837586402893,20,0,0,1,0,1,0,0.0,0.29206040501594543,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.03413748741149902,0.4784795641899109,0.44434207677841187,0.6381064057350159,1.8928930759429932,0.6643521189689636,2,0,0,1,0,1,0,0.0,0.14472103118896484,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.015003085136413574,0.714795708656311,0.6997926235198975,2.2445387840270996,9.436062812805176,0.27131378650665283,18,0,0,1,0,1,0,0.0,0.39605712890625,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.018123149871826172,0.6428070664405823,0.6246839165687561,2.6182620525360107,13.711872100830078,0.1919337660074234,20,0,0,1,0,1,0,0.0,0.36546191573143005,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.03648775815963745,0.7516286373138428,0.7151408791542053,1.8644866943359375,6.452622890472412,0.4041518568992615,19,0,0,1,0,1,0,0.0,0.39991825819015503,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.027568399906158447,0.6084389686584473,0.5808705687522888,2.425044536590576,11.302732467651367,0.25441816449165344,17,0,0,1,0,1,0,0.0,0.37353384494781494,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.011469900608062744,0.7757484316825867,0.7642785310745239,1.953439474105835,7.05290412902832,0.3576638698577881,19,0,0,1,0,1,0,0.0,0.41444653272628784,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.13979345560073853,0.7433107495307922,0.6035172939300537,1.16995108127594,3.221834897994995,0.7511731386184692,17,0,0,1,0,1,0,0.0,0.48989927768707275,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.004168093204498291,0.6711509227752686,0.6669828295707703,2.4400558471679688,11.473681449890137,0.18394725024700165,20,0,0,1,0,1,0,0.0,0.3370683193206787,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.07974916696548462,0.5703548192977905,0.4906056523323059,0.9281541109085083,2.5298349857330322,0.6996846795082092,4,0,0,1,0,1,0,0.0,0.1914617419242859,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.01653313636779785,0.6880919337272644,0.6715587973594666,2.1844639778137207,8.885884284973145,0.31338924169540405,20,0,0,1,0,1,0,0.0,0.3396519422531128,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.008727848529815674,0.46953654289245605,0.4608086943626404,1.7806963920593262,5.933987140655518,0.21075545251369476,6,0,0,1,0,1,0,0.0,0.15707552433013916,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.008779644966125488,0.4480215609073639,0.4392419159412384,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.0942254364490509,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.003909111022949219,0.5832445621490479,0.5793354511260986,1.7239961624145508,5.606889724731445,0.3283746838569641,8,0,0,1,0,1,0,0.0,0.3588525950908661,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.059495747089385986,0.7622856497764587,0.7027899026870728,2.253948450088501,9.52527141571045,0.38290584087371826,20,0,0,1,0,1,0,0.0,0.4425855576992035,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.016715049743652344,0.73525071144104,0.7185356616973877,2.5477406978607178,12.77820110321045,0.1885673850774765,20,0,0,1,0,1,0,0.0,0.38542306423187256,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.004164576530456543,0.6246129274368286,0.6204483509063721,1.6922082901000977,5.431461811065674,0.2607683539390564,7,0,0,1,0,1,0,0.0,0.3670865595340729,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.013181805610656738,0.6479974985122681,0.6348156929016113,2.5387766361236572,12.664168357849121,0.1975480616092682,20,0,0,1,0,1,0,0.0,0.2998450994491577,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.013240933418273926,0.7191997766494751,0.7059588432312012,1.9623125791549683,7.1157636642456055,0.36157312989234924,20,0,0,1,0,1,0,0.0,0.2874688506126404,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.0018734931945800781,0.7136517763137817,0.7117782831192017,2.1487886905670166,8.57446575164795,0.2284402847290039,19,0,0,1,0,1,0,0.0,0.3907691538333893,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.006562232971191406,0.5859783887863159,0.5794161558151245,2.8330929279327393,16.997953414916992,0.09785577654838562,20,0,0,1,0,1,0,0.0,0.2660791575908661,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.08957737684249878,0.7454363107681274,0.6558589339256287,1.893071174621582,6.639729022979736,0.5181528925895691,19,0,0,1,0,1,0,0.0,0.42339998483657837,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.008564412593841553,0.7625567317008972,0.7539923191070557,2.069384813308716,7.919949531555176,0.32607197761535645,20,0,0,1,0,1,0,0.0,0.45903250575065613,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.020467281341552734,0.5376426577568054,0.5171753764152527,2.2308385372161865,9.30766773223877,0.22452963888645172,11,0,0,1,0,1,0,0.0,0.2317180633544922,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.006902337074279785,0.5387373566627502,0.5318350195884705,2.295515775680542,9.929555892944336,0.18540696799755096,12,0,0,1,0,1,0,0.0,0.2057494819164276,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.0771409273147583,0.6263697147369385,0.5492287874221802,2.0410711765289307,7.698851585388184,0.45856547355651855,15,1,1,1,1,1,0,0.0,0.2329115867614746,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.022547483444213867,0.710802435874939,0.6882549524307251,2.034320831298828,7.647056579589844,0.3545074164867401,19,1,1,1,1,1,0,0.0,0.30988597869873047,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.005573391914367676,0.5073256492614746,0.5017522573471069,1.2896239757537842,3.631420850753784,0.37740203738212585,4,1,1,1,1,1,0,0.0,0.1663062572479248,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.0006290674209594727,0.5976157784461975,0.596986711025238,2.508737325668335,12.289402961730957,0.2122076004743576,20,1,1,1,1,1,0,0.0,0.21245548129081726,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.029939889907836914,0.6127505302429199,0.582810640335083,1.5708566904067993,4.810767650604248,0.45653828978538513,10,1,1,1,1,1,0,0.0,0.33264729380607605,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.07018977403640747,0.58863365650177,0.5184438824653625,0.9317905902862549,2.5390515327453613,0.6877220273017883,4,1,1,1,1,1,0,0.0,0.23982471227645874,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.016524672508239746,0.7264279127120972,0.7099032402038574,2.2048988342285156,9.069334030151367,0.23002028465270996,20,1,1,1,1,1,0,0.0,0.2886250615119934,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.01954364776611328,0.5584354400634766,0.5388917922973633,2.508406639099121,12.28533935546875,0.21922597289085388,16,1,1,1,1,1,0,0.0,0.20174986124038696,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.12766969203948975,0.6627780199050903,0.5351083278656006,0.32575514912605286,1.3850761651992798,0.9156337380409241,3,1,1,1,1,1,0,0.0,0.3627171516418457,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.003913074731826782,0.44622060656547546,0.4423075318336487,-0.0,1.0,1.0,1,1,1,1,1,1,0,0.0,0.16629642248153687,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.037491679191589355,0.7337701320648193,0.69627845287323,2.1558678150177,8.635380744934082,0.31632936000823975,20,1,1,1,1,1,0,0.0,0.3152724802494049,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.1238359808921814,0.49425017833709717,0.37041419744491577,-0.0,1.0,1.0,1,1,1,1,1,1,0,0.0,0.1637839674949646,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.030380725860595703,0.6899869441986084,0.6596062183380127,1.75162935256958,5.763986587524414,0.38046300411224365,12,1,1,1,1,1,0,0.0,0.2803374230861664,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.028339862823486328,0.571361780166626,0.5430219173431396,2.228295087814331,9.284024238586426,0.2707803249359131,13,1,1,1,1,1,0,0.0,0.25481826066970825,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.004493594169616699,0.5244359970092773,0.5199424028396606,1.6162220239639282,5.034035682678223,0.3201228380203247,6,1,1,1,1,1,0,0.0,0.26479482650756836,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.0102633535861969,0.5097823739051819,0.499519020318985,1.8741543292999268,6.5153069496154785,0.23378625512123108,7,1,1,1,1,1,0,0.0,0.11457306146621704,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.1296941041946411,0.6409435272216797,0.5112494230270386,0.252429723739624,1.2871490716934204,0.9304668307304382,2,1,1,1,1,1,0,0.0,0.32615944743156433,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,3.415346145629883e-05,0.5303792357444763,0.53034508228302,2.3158211708068848,10.133240699768066,0.151055708527565,12,1,1,1,1,1,0,0.0,0.24759572744369507,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.04066458344459534,0.49055713415145874,0.4498925507068634,1.004455327987671,2.730419635772705,0.5441268682479858,3,1,1,1,1,1,0,0.0,0.17043012380599976,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.034430623054504395,0.6411875486373901,0.6067569255828857,2.481395721435547,11.957942962646484,0.22507619857788086,19,1,1,1,1,1,0,0.0,0.2839687168598175,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.028317689895629883,0.5721030235290527,0.5437853336334229,2.3080527782440186,10.054826736450195,0.24313756823539734,13,1,1,1,1,1,0,0.0,0.14886772632598877,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.05319756269454956,0.685215950012207,0.6320183873176575,2.0608441829681396,7.852595806121826,0.3890460729598999,19,1,1,1,1,1,0,0.008830548264086246,0.21787101030349731,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.09389209747314453,0.6230742931365967,0.5291821956634521,1.02708101272583,2.7929015159606934,0.690180242061615,5,1,1,1,1,1,0,0.0,0.24349915981292725,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.030598431825637817,0.49822402000427246,0.46762558817863464,0.6484377384185791,1.9125505685806274,0.6483898162841797,2,1,1,1,1,1,0,0.0,0.09476986527442932,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.010117411613464355,0.5753161907196045,0.5651987791061401,2.528719186782837,12.537437438964844,0.20947609841823578,18,1,1,1,1,1,0,0.0,0.23067617416381836,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.009308576583862305,0.5752723217010498,0.5659637451171875,2.1193125247955322,8.325411796569824,0.2767895460128784,12,1,1,1,1,1,0,0.0,0.34221214056015015,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.02349722385406494,0.69775390625,0.6742566823959351,2.317079544067383,10.145999908447266,0.2911648452281952,20,1,1,1,1,1,0,0.003985201474279165,0.21456509828567505,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.0428718626499176,0.4507299065589905,0.4078580439090729,-0.0,1.0,1.0,1,1,1,1,1,1,0,0.0,0.12478595972061157,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.033134281635284424,0.6009533405303955,0.5678190588951111,2.523836135864258,12.47636604309082,0.23767542839050293,19,1,1,1,1,1,0,0.0,0.2720065712928772,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.03548240661621094,0.6144246459007263,0.5789422392845154,2.330458641052246,10.2826566696167,0.24250298738479614,14,1,1,1,1,1,0,0.0,0.19860148429870605,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.011252075433731079,0.5054485201835632,0.49419644474983215,2.0977113246917725,8.147501945495605,0.22129055857658386,9,1,1,1,1,1,0,0.0,0.08470255136489868,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.07462894916534424,0.5940179228782654,0.5193889737129211,1.8230242729187012,6.190552234649658,0.4576806128025055,10,1,1,1,1,1,0,0.0,0.19253170490264893,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.001703798770904541,0.587758481502533,0.5860546827316284,2.6220362186431885,13.763721466064453,0.1519470363855362,20,1,1,1,1,1,0,0.0,0.23016133904457092,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.004560232162475586,0.6961350440979004,0.6915748119354248,2.0732622146606445,7.950717926025391,0.23555174469947815,18,1,1,1,1,1,0,0.0,0.31645190715789795,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.05839723348617554,0.7412353157997131,0.6828380823135376,2.1920478343963623,8.953529357910156,0.37568163871765137,20,1,1,1,1,1,0,0.002683019731193781,0.2470899522304535,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.0168454647064209,0.5330522060394287,0.5162067413330078,1.6575044393539429,5.24620246887207,0.3062794506549835,6,1,1,1,1,1,0,0.0,0.17500293254852295,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.033644139766693115,0.6184293627738953,0.5847852230072021,2.4488515853881836,11.57504653930664,0.26469218730926514,18,1,1,1,1,1,0,0.0,0.3531743288040161,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.06649041175842285,0.5345171093940735,0.46802669763565063,1.1225128173828125,3.0725653171539307,0.5908631682395935,4,1,1,1,1,1,0,0.0,0.19943997263908386,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.019855082035064697,0.5293276906013489,0.5094726085662842,1.6762512922286987,5.345479488372803,0.3114163279533386,6,1,1,1,1,1,0,0.0,0.2086094617843628,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.002914518117904663,0.45411524176597595,0.4512007236480713,1.3857667446136475,3.997889995574951,0.2636460065841675,4,1,1,1,1,1,0,0.0,0.13606321811676025,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.0368841290473938,0.515312910079956,0.47842878103256226,1.826359748840332,6.211235046386719,0.32361912727355957,7,1,1,1,1,1,0,0.0,0.1162523627281189,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.0011039376258850098,0.7336079478263855,0.7325040102005005,2.121586799621582,8.344367980957031,0.25613048672676086,18,1,1,1,1,1,0,0.0,0.2909163534641266,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.002608180046081543,0.551384449005127,0.5487762689590454,2.5596344470977783,12.931089401245117,0.1568021923303604,16,1,1,1,1,1,0,0.0,0.2711668014526367,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.031709879636764526,0.5107340812683105,0.479024201631546,1.0358600616455078,2.817528486251831,0.5034851431846619,3,1,1,1,1,1,0,0.0,0.13066092133522034,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.04523199796676636,0.5965708494186401,0.5513388514518738,2.308741807937622,10.06175708770752,0.3212363123893738,15,1,1,1,1,1,0,0.0,0.29374682903289795,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.007189154624938965,0.6248683929443359,0.617679238319397,2.53959321975708,12.674513816833496,0.20676258206367493,20,1,1,1,1,1,0,0.0,0.22056442499160767,2
margin,live-delta,0,0.35,0.352181,0.585516,0.009313,0.976562,0.444006,0.594006,0.016447007656097412,0.48680877685546875,0.47036176919937134,1.3701465129852295,3.935927391052246,0.32694271206855774,4,1,1,1,1,1,0,0.0,0.06749540567398071,2
