vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0291021466255188,0.7547653913497925,0.7256632447242737,2.676992416381836,14.541293144226074,0.17754903435707092,20,0,0,1,0,1,0,0.0,0.48778408765792847,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0078505277633667,0.6746333837509155,0.6667828559875488,2.828897476196289,16.926788330078125,0.12071073055267334,20,0,0,1,0,1,0,0.0,0.5354472994804382,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.02839106321334839,0.6463114619255066,0.6179203987121582,2.7107388973236084,15.040384292602539,0.20164340734481812,20,0,0,1,0,1,0,0.0,0.39110490679740906,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0032089948654174805,0.6575392484664917,0.6543302536010742,2.846212387084961,17.222427368164062,0.12361279875040054,20,0,0,1,0,1,0,0.0,0.4401414692401886,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.05974912643432617,0.777931809425354,0.7181826829910278,2.409813404083252,11.13188362121582,0.3192281723022461,20,0,0,1,0,1,0,0.0,0.5435432195663452,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.00880974531173706,0.5662736296653748,0.5574638843536377,2.5081675052642822,12.282402038574219,0.1316622793674469,13,0,0,1,0,1,0,0.0,0.33730626106262207,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.010413646697998047,0.6875064373016357,0.6770927906036377,2.7840559482574463,16.184532165527344,0.1514950841665268,20,0,0,1,0,1,0,0.0,0.4976426362991333,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.03524303436279297,0.7115298509597778,0.6762868165969849,2.5064468383789062,12.261286735534668,0.2899545431137085,20,0,0,1,0,1,0,0.0,0.3929905891418457,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.00493168830871582,0.7662069201469421,0.7612752318382263,2.5608866214752197,12.947291374206543,0.19316188991069794,20,0,0,1,0,1,0,0.0,0.491294264793396,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.042438626289367676,0.6074531078338623,0.5650144815444946,2.3857972621917725,10.86772346496582,0.254551500082016,14,0,0,1,0,1,0,0.0,0.2049643099308014,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.005520880222320557,0.6672107577323914,0.6616898775100708,2.583641529083252,13.245283126831055,0.15719835460186005,18,0,0,1,0,1,0,0.0,0.3800152540206909,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0037752389907836914,0.6910538673400879,0.6872786283493042,2.4770965576171875,11.906643867492676,0.19891110062599182,20,0,0,1,0,1,0,0.0,0.5866608619689941,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.025898396968841553,0.7497001886367798,0.7238017916679382,2.0281591415405273,7.600082874298096,0.3967859745025635,20,0,0,1,0,1,0,0.0,0.5617620348930359,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.046346306800842285,0.5142158269882202,0.46786952018737793,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.25918349623680115,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.024320006370544434,0.7190732359886169,0.6947532296180725,2.4812161922454834,11.955796241760254,0.2501733601093292,20,0,0,1,0,1,0,0.0,0.5635907649993896,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.032329022884368896,0.658332347869873,0.6260033249855042,2.7977068424224854,16.406980514526367,0.16959784924983978,20,0,0,1,0,1,0,0.0,0.4994652271270752,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.08393281698226929,0.6075308322906494,0.5235980153083801,1.407134771347046,4.084236145019531,0.5513159036636353,6,0,0,1,0,1,0,0.0,0.3613258898258209,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.009242594242095947,0.7265509963035583,0.7173084020614624,2.5849390029907227,13.262479782104492,0.21110278367996216,20,0,0,1,0,1,0,0.0,0.5950192809104919,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.11351191997528076,0.7915891408920288,0.678077220916748,1.723781704902649,5.605687618255615,0.6147806644439697,20,0,0,1,0,1,0,0.0,0.5267970561981201,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.019333720207214355,0.7148972749710083,0.695563554763794,2.6574838161468506,14.26036262512207,0.20944784581661224,20,0,0,1,0,1,0,0.0,0.5090808272361755,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.006083130836486816,0.6424320340156555,0.6363489031791687,2.7956197261810303,16.372772216796875,0.13602955639362335,20,0,0,1,0,1,0,0.0,0.4994214177131653,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.12258756160736084,0.7257413864135742,0.6031538248062134,1.6526838541030884,5.220973491668701,0.6373006701469421,20,0,0,1,0,1,0,0.0,0.579602062702179,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.004970192909240723,0.6924434304237366,0.6874732375144958,2.85847806930542,17.434972763061523,0.10800214856863022,20,0,0,1,0,1,0,0.0,0.4871509075164795,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.006009101867675781,0.662023663520813,0.6560145616531372,2.8070449829101562,16.5609073638916,0.11709310114383698,20,0,0,1,0,1,0,0.0,0.4393586814403534,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.011388897895812988,0.7526033520698547,0.7412144541740417,2.412003993988037,11.156295776367188,0.2631322145462036,20,0,0,1,0,1,0,0.0,0.6107725501060486,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.007694065570831299,0.6823205351829529,0.6746264696121216,2.7590277194976807,15.784488677978516,0.14204347133636475,20,0,0,1,0,1,0,0.0,0.4369566738605499,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.04988470673561096,0.5237627029418945,0.47387799620628357,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.24066659808158875,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.006926059722900391,0.624832034111023,0.6179059743881226,2.7981011867523193,16.413450241088867,0.11939191818237305,20,0,0,1,0,1,0,0.0,0.34593191742897034,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.11508387327194214,0.7797347903251648,0.6646509170532227,2.138833999633789,8.489533424377441,0.4884185492992401,20,0,0,1,0,1,0,0.0,0.5554481744766235,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.05830198526382446,0.7416117191314697,0.6833097338676453,2.113604784011841,8.27802848815918,0.43088656663894653,20,0,0,1,0,1,0,0.0,0.47397345304489136,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.1154317855834961,0.7663924694061279,0.6509606838226318,1.6793378591537476,5.362004280090332,0.6201493740081787,20,0,0,1,0,1,0,0.0,0.5131361484527588,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.015945136547088623,0.7089840173721313,0.6930388808250427,2.606590747833252,13.552766799926758,0.20990391075611115,20,0,0,1,0,1,0,0.0,0.3847580850124359,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.044102251529693604,0.6615985035896301,0.6174962520599365,2.2741951942443848,9.7200927734375,0.35974904894828796,18,0,0,1,0,1,0,0.0,0.47912588715553284,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.05201733112335205,0.5442065000534058,0.4921891689300537,0.5741868615150452,1.7756860256195068,0.73891681432724,2,0,0,1,0,1,0,0.0,0.22976645827293396,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.015031397342681885,0.714189350605011,0.6991579532623291,2.117281436920166,8.30851936340332,0.2764541804790497,20,0,0,1,0,1,0,0.0,0.46666884422302246,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.06271356344223022,0.6391218900680542,0.576408326625824,2.7183406352996826,15.155153274536133,0.2618333697319031,20,0,0,1,0,1,0,0.0,0.42769855260849,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.02233278751373291,0.56825852394104,0.5459257364273071,1.9249985218048096,6.855138301849365,0.29854312539100647,8,0,0,1,0,1,0,0.0,0.32747048139572144,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.05512511730194092,0.5421838164329529,0.48705869913101196,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.26673659682273865,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.017156481742858887,0.664954423904419,0.6477979421615601,2.351383924484253,10.500090599060059,0.2778571844100952,19,0,0,1,0,1,0,0.0,0.40233999490737915,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.007862448692321777,0.7251166105270386,0.7172541618347168,2.6584694385528564,14.27442455291748,0.15636231005191803,20,0,0,1,0,1,0,0.0,0.5485299825668335,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.02856266498565674,0.6587449312210083,0.6301822662353516,2.8122572898864746,16.64745330810547,0.16087894141674042,20,0,0,1,0,1,0,0.0,0.5117250680923462,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.23027074337005615,0.5362342596054077,0.30596351623535156,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.2945685386657715,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.056600987911224365,0.658003032207489,0.6014020442962646,2.483022689819336,11.97741413116455,0.3127750754356384,20,0,0,1,0,1,0,0.0,0.3946356177330017,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0031828880310058594,0.7168686389923096,0.7136857509613037,2.71795392036438,15.149293899536133,0.1411707103252411,20,0,0,1,0,1,0,0.0,0.5134149789810181,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.00034987926483154297,0.7317692041397095,0.7314193248748779,2.7332212924957275,15.38235855102539,0.11033428460359573,20,0,0,1,0,1,0,0.0,0.49124395847320557,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.053082942962646484,0.7841357588768005,0.731052815914154,2.339508533477783,10.37613582611084,0.34331974387168884,20,0,0,1,0,1,0,0.0,0.5826706886291504,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.021600723266601562,0.6807986497879028,0.6591979265213013,2.3519818782806396,10.50637149810791,0.25639835000038147,20,1,1,1,1,1,0,0.0,0.3963547348976135,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0015821456909179688,0.5011113882064819,0.49952924251556396,0.6930220723152161,1.999749779701233,0.5079100728034973,2,1,1,1,1,1,0,0.0,0.28552770614624023,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.057170867919921875,0.7555389404296875,0.6983680725097656,2.0385076999664307,7.679141044616699,0.42180582880973816,18,1,1,1,1,1,0,0.0,0.5052604675292969,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.003021836280822754,0.6211848855018616,0.6181630492210388,2.6813440322875977,14.60470962524414,0.15358956158161163,18,1,1,1,1,1,0,0.0,0.37543657422065735,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.007337093353271484,0.6747065782546997,0.6673694849014282,2.342430353164673,10.40649700164795,0.21271850168704987,19,1,1,1,1,1,0,0.0,0.48265159130096436,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.02015244960784912,0.6945553421974182,0.6744028925895691,2.017587900161743,7.520163536071777,0.3495522439479828,18,1,1,1,1,1,0,0.0,0.5263633131980896,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0414089560508728,0.6633004546165466,0.6218914985656738,1.9427024126052856,6.977581977844238,0.39622849225997925,12,1,1,1,1,1,0,0.0,0.3867863118648529,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.05519115924835205,0.6538914442062378,0.5987002849578857,1.8075964450836182,6.095778465270996,0.4517633318901062,10,1,1,1,1,1,0,0.0,0.44668814539909363,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.09378176927566528,0.7463300824165344,0.6525483131408691,1.8341503143310547,6.259812831878662,0.5432278513908386,20,1,1,1,1,1,0,0.0,0.48933321237564087,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.019152343273162842,0.7391718626022339,0.720019519329071,1.8448902368545532,6.327404975891113,0.3654973804950714,14,1,1,1,1,1,0,0.0,0.5374740958213806,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0018235445022583008,0.6555410623550415,0.6537175178527832,2.7082788944244385,15.003430366516113,0.1420934796333313,20,1,1,1,1,1,0,0.0,0.44265317916870117,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.013861298561096191,0.5631812810897827,0.5493199825286865,2.6362061500549316,13.960140228271484,0.12313262373209,15,1,1,1,1,1,0,0.0,0.2740356922149658,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.04667466878890991,0.5128450989723206,0.46617043018341064,-0.0,1.0,1.0,1,1,1,1,1,1,0,0.0,0.29081991314888,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.17617350816726685,0.8465357422828674,0.6703622341156006,0.4481148421764374,1.5653584003448486,0.9173623323440552,13,1,1,1,1,1,0,0.0,0.7155319452285767,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.020174503326416016,0.5473016500473022,0.5271271467208862,1.7149543762207031,5.556422233581543,0.2928612530231476,6,1,1,1,1,1,0,0.0,0.36748552322387695,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.016270339488983154,0.5783054828643799,0.5620351433753967,2.4456799030303955,11.538392066955566,0.15203703939914703,13,1,1,1,1,1,0,0.0,0.32026007771492004,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.009813010692596436,0.6605761647224426,0.6507631540298462,2.461573600769043,11.723244667053223,0.22812968492507935,20,1,1,1,1,1,0,0.0,0.37349745631217957,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.08613097667694092,0.5977799892425537,0.5116490125656128,0.7427963614463806,2.101804733276367,0.7458062171936035,3,1,1,1,1,1,0,0.0,0.38573312759399414,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.01615297794342041,0.6179165840148926,0.6017636060714722,2.3389945030212402,10.370803833007812,0.2182147055864334,14,1,1,1,1,1,0,0.0,0.398042231798172,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0058653950691223145,0.5419387221336365,0.5360733270645142,1.7527010440826416,5.770167350769043,0.23964165151119232,6,1,1,1,1,1,0,0.0,0.32745540142059326,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.003969669342041016,0.5862627625465393,0.5822930932044983,2.807666301727295,16.57120132446289,0.12894397974014282,20,1,1,1,1,1,0,0.0,0.3521909713745117,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.09464442729949951,0.7623651027679443,0.6677206754684448,1.8004289865493774,6.052243232727051,0.5345840454101562,19,1,1,1,1,1,0,0.0,0.4828965663909912,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0057604312896728516,0.5392858982086182,0.5335254669189453,2.2644128799438477,9.625472068786621,0.13960088789463043,10,1,1,1,1,1,0,0.0,0.28937339782714844,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.006518959999084473,0.5462568998336792,0.5397379398345947,1.8694348335266113,6.484630584716797,0.2364744395017624,7,1,1,1,1,1,0,0.0,0.2206154465675354,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.030245482921600342,0.6866244673728943,0.656378984451294,2.5002996921539307,12.186145782470703,0.23219332098960876,20,1,1,1,1,1,0,0.0,0.473402738571167,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.02694869041442871,0.6473355293273926,0.6203868389129639,2.7004282474517822,14.88610553741455,0.14876818656921387,19,1,1,1,1,1,0,0.0,0.3933168053627014,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.05058485269546509,0.6684998869895935,0.6179150342941284,1.9369319677352905,6.937434196472168,0.4067663848400116,12,1,1,1,1,1,0,0.0,0.3608929514884949,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.03820556402206421,0.6478980779647827,0.6096925139427185,2.5400516986846924,12.680326461791992,0.25316452980041504,19,1,1,1,1,1,0,0.0,0.42402124404907227,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.05765867233276367,0.6622169017791748,0.6045582294464111,2.45920729637146,11.695536613464355,0.33290764689445496,19,1,1,1,1,1,0,0.0,0.39308029413223267,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0024312734603881836,0.5600888729095459,0.5576575994491577,0.692851722240448,1.9994091987609863,0.5121541023254395,2,1,1,1,1,1,0,0.0,0.25653529167175293,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0656505823135376,0.8182728886604309,0.7526223063468933,1.5420156717300415,4.674002170562744,0.6072584390640259,20,1,1,1,1,1,0,0.0,0.542921245098114,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.04584658145904541,0.6905539035797119,0.6447073221206665,2.2815356254577637,9.791705131530762,0.3369499146938324,20,1,1,1,1,1,0,0.0,0.4720914959907532,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.060334861278533936,0.5713953971862793,0.5110605359077454,1.5893480777740479,4.900553226470947,0.43556925654411316,6,1,1,1,1,1,0,0.0,0.3647896945476532,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.004297196865081787,0.5584989786148071,0.5542017817497253,1.7034201622009277,5.492701053619385,0.24191874265670776,6,1,1,1,1,1,0,0.0,0.359452486038208,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.014364659786224365,0.6075073480606079,0.5931426882743835,2.506258249282837,12.258974075317383,0.17235268652439117,15,1,1,1,1,1,0,0.0,0.3586399555206299,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.011905789375305176,0.543230414390564,0.5313246250152588,2.1527600288391113,8.608585357666016,0.18300707638263702,9,1,1,1,1,1,0,0.0,0.2872188687324524,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0678941011428833,0.7677390575408936,0.6998449563980103,1.6772704124450684,5.350930213928223,0.5033765435218811,13,1,1,1,1,1,0,0.0,0.5575299263000488,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.013897180557250977,0.5413186550140381,0.5274214744567871,1.0605971813201904,2.8880951404571533,0.44336727261543274,3,1,1,1,1,1,0,0.0,0.32087936997413635,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.036675870418548584,0.6287423968315125,0.5920665264129639,1.8147556781768799,6.139575958251953,0.4187740981578827,10,1,1,1,1,1,0,0.0,0.2440771758556366,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.03878962993621826,0.7406103610992432,0.7018207311630249,2.271557092666626,9.69448471069336,0.3304874897003174,20,1,1,1,1,1,0,0.0,0.5320475101470947,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.02845287322998047,0.637631893157959,0.6091790199279785,2.7531790733337402,15.692440032958984,0.17692485451698303,20,1,1,1,1,1,0,0.0,0.28110271692276,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.008332788944244385,0.5980800986289978,0.5897473096847534,2.770348310470581,15.964193344116211,0.13679300248622894,20,1,1,1,1,1,0,0.0,0.2372843623161316,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.01994478702545166,0.6400893926620483,0.6201446056365967,2.72540283203125,15.262560844421387,0.16315683722496033,20,1,1,1,1,1,0,0.0,0.3654717206954956,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.05360448360443115,0.6529810428619385,0.5993765592575073,2.4587199687957764,11.689838409423828,0.29895922541618347,19,1,1,1,1,1,0,0.0,0.28368377685546875,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.03769749402999878,0.7075182199478149,0.6698207259178162,1.9559468030929565,7.070610523223877,0.42879965901374817,19,1,1,1,1,1,0,0.0,0.5202738642692566,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.0023812055587768555,0.5614091157913208,0.559027910232544,1.6641864776611328,5.281374931335449,0.2890058159828186,6,1,1,1,1,1,0,0.0,0.38934728503227234,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.038840293884277344,0.6218351125717163,0.582994818687439,2.2682111263275146,9.662100791931152,0.2561770975589752,13,1,1,1,1,1,0,0.0,0.40644708275794983,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.04309433698654175,0.5835128426551819,0.5404185056686401,2.0287792682647705,7.60479736328125,0.3050534725189209,9,1,1,1,1,1,0,0.0,0.30281901359558105,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.02453315258026123,0.6161050796508789,0.5915719270706177,1.717667818069458,5.571519374847412,0.3403036296367645,7,1,1,1,1,1,0,0.0,0.3464837968349457,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.012569725513458252,0.6935265064239502,0.6809567809104919,2.505251169204712,12.246634483337402,0.2297947108745575,20,1,1,1,1,1,0,0.0,0.5001887083053589,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.030114591121673584,0.6178393959999084,0.5877248048782349,2.1128203868865967,8.271537780761719,0.2730928063392639,11,1,1,1,1,1,0,0.0,0.4147767424583435,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.028805255889892578,0.7126697301864624,0.6838644742965698,2.4356515407562256,11.423258781433105,0.2430097460746765,20,1,1,1,1,1,0,0.0,0.5045394897460938,2
margin,live-delta,0,0.35,0.272109,0.647807,0.00659,0.988281,0.491801,0.641801,0.027882695198059082,0.6653358936309814,0.6374531984329224,2.4905896186828613,12.068389892578125,0.23730149865150452,20,1,1,1,1,1,0,0.0,0.37407898902893066,2
