vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.179735004901886,0.5449848771095276,0.3652498722076416,0.28651055693626404,1.3317722082138062,0.9433536529541016,5,0,0,1,0,1,0,0.02591291256248951,0.179735004901886,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.011063814163208008,0.40514758229255676,0.39408376812934875,1.305578589439392,3.6898233890533447,0.4260537326335907,5,0,0,1,0,1,1,0.11154277622699738,0.09251460433006287,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.10832920670509338,0.44238385558128357,0.3340546488761902,1.0028717517852783,2.7260992527008057,0.7274619936943054,6,0,0,1,0,1,0,0.0,0.15627285838127136,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.01000124216079712,0.3118866980075836,0.3018854558467865,0.688170850276947,1.9900720119476318,0.5498400926589966,2,0,0,1,0,1,1,0.4501599371433258,0.01000124216079712,0
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.082817941904068,0.32990914583206177,0.24709120392799377,-0.0,1.0,1.0,1,0,2,0,2,0,1,1.0,-0.082817941904068,0
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.01741582155227661,0.38817235827445984,0.3707565367221832,1.004974126815796,2.7318365573883057,0.4949987828731537,3,0,0,1,0,1,0,0.0,0.12953287363052368,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.010255038738250732,0.3293353319168091,0.31908029317855835,1.5641238689422607,4.778486251831055,0.28372663259506226,5,0,1,0,1,0,1,0.5048799514770508,-0.010255038738250732,0
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.02138650417327881,0.327269583940506,0.3058830797672272,0.6707906126976013,1.9557830095291138,0.605331540107727,2,0,1,0,1,0,1,1.0,-0.08558611571788788,0
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.03373795747756958,0.3255975842475891,0.29185962677001953,0.6393174529075623,1.8951869010925293,0.6625679135322571,2,0,0,1,0,1,0,0.0,0.09466125071048737,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.047541677951812744,0.3472422659397125,0.2997005879878998,0.5917377471923828,1.8071260452270508,0.7212827801704407,2,0,0,1,0,1,0,0.0,0.11417625844478607,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.08519601821899414,0.4302775263786316,0.34508150815963745,1.208434820175171,3.3482398986816406,0.6349307298660278,6,0,0,1,0,1,0,0.0,0.1511756181716919,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.03046169877052307,0.3688315153121948,0.33836981654167175,1.0236742496490479,2.783402919769287,0.5144150853157043,3,0,3,0,3,0,1,1.0,-0.206825390458107,0
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.009326756000518799,0.29378843307495117,0.2844616770744324,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.043321311473846436,1
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.11745041608810425,0.4417707026004791,0.3243202865123749,0.462375283241272,1.5878410339355469,0.8729981780052185,3,0,0,1,0,1,0,0.0,0.19847139716148376,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.05232417583465576,0.3201158344745636,0.26779165863990784,-0.0,1.0,1.0,1,0,3,0,3,0,1,1.0,-0.05232417583465576,0
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.4665219485759735,0.9202393293380737,0.4537173807621002,0.0013888427056372166,1.0013898611068726,0.9998735189437866,6,0,0,1,0,1,0,0.0,0.6608453989028931,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.01853954792022705,0.39593222737312317,0.3773926794528961,1.6786586046218872,5.358363151550293,0.37019774317741394,7,0,0,1,0,1,0,0.05790602043271065,0.09276080131530762,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,1.8596649169921875e-05,0.29677528142929077,0.29675668478012085,0.6931471824645996,2.0,0.5000929832458496,2,0,0,1,0,1,0,0.0,0.05290406942367554,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.09028387069702148,0.40969163179397583,0.31940776109695435,0.8795336484909058,2.409775733947754,0.7266115546226501,4,0,0,1,0,1,1,0.1194281205534935,0.09028387069702148,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.07328876852989197,0.5494460463523865,0.4761572778224945,1.3239526748657227,3.758247137069702,0.6346161365509033,12,0,0,1,0,1,1,0.159072607755661,0.07328876852989197,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.0905001163482666,0.3834083080291748,0.2929081916809082,0.4061196446418762,1.5009821653366089,0.8593621850013733,2,0,0,1,0,1,0,0.0,0.14865393936634064,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.1219821572303772,0.5057452321052551,0.38376307487487793,0.7318440079689026,2.0789105892181396,0.8275647163391113,7,0,0,1,0,1,0,0.01571987383067608,0.19817808270454407,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.01961374282836914,0.3009980022907257,0.28138425946235657,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.023686885833740234,0
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.03465026617050171,0.3256981372833252,0.2910478711128235,0.6365360021591187,1.889922857284546,0.6666352152824402,2,0,2,0,2,0,1,0.6666352152824402,-0.03465026617050171,0
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.012953013181686401,0.34376129508018494,0.33080828189849854,1.3057477474212646,3.6904475688934326,0.389884889125824,4,0,0,1,0,1,1,0.30090397596359253,0.012953013181686401,0
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.004446595907211304,0.4296298921108246,0.4251832962036133,1.376997947692871,3.962986707687378,0.3967445492744446,6,0,0,1,0,1,0,0.03880171850323677,0.11624139547348022,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.10509541630744934,0.39677444100379944,0.2916790246963501,0.34423351287841797,1.4109081029891968,0.8910884857177734,2,0,0,1,0,1,0,0.0,0.18487204611301422,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.11671188473701477,0.43659332394599915,0.3198814392089844,0.8979294896125793,2.4545156955718994,0.752437174320221,5,0,0,1,0,1,0,0.0,0.2559572160243988,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.24443206191062927,0.5500465035438538,0.3056144416332245,0.08104976266622543,1.0844248533248901,0.9864540696144104,3,0,0,1,0,1,0,0.007429628632962704,0.24443206191062927,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.06710079312324524,0.3005558252334595,0.23345503211021423,-0.0,1.0,1.0,1,0,1,0,1,0,1,1.0,-0.06710079312324524,0
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.003503352403640747,0.35324040055274963,0.3497370481491089,0.9998327493667603,2.717827320098877,0.4453846514225006,3,0,0,1,0,1,0,0.0,0.10445939004421234,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.15863922238349915,0.4512809216976166,0.29264169931411743,0.16858822107315063,1.1836326122283936,0.9597971439361572,2,0,0,1,0,1,0,0.04020282253623009,0.15863922238349915,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.10842323303222656,0.5304068922996521,0.42198365926742554,1.0923538208007812,2.981283187866211,0.727508544921875,9,0,0,1,0,1,0,0.0,0.28226757049560547,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.011442065238952637,0.43509435653686523,0.4236522912979126,0.9686086177825928,2.6342766284942627,0.5116547346115112,4,0,0,1,0,1,0,0.0,0.22641205787658691,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.11225077509880066,0.4420347809791565,0.32978400588035583,0.31571120023727417,1.3712341785430908,0.9042196869850159,2,0,0,1,0,1,0,0.0,0.2199874371290207,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.05452120304107666,0.6397777795791626,0.5852565765380859,1.2456028461456299,3.4750289916992188,0.6397055983543396,18,1,1,1,1,1,0,0.0,0.4699762165546417,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.003454864025115967,0.46437206864356995,0.460917204618454,1.7215733528137207,5.593321800231934,0.33330589532852173,10,1,1,1,1,1,0,0.0,0.22817489504814148,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.04256486892700195,0.6361504793167114,0.5935856103897095,0.7380828261375427,2.091921091079712,0.6872997879981995,13,1,1,1,1,1,0,0.0,0.44542697072029114,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.010877430438995361,0.5532616376876831,0.5423842072486877,1.6484520435333252,5.198925971984863,0.41209080815315247,16,1,1,1,1,1,0,0.0,0.39655444025993347,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.055679887533187866,0.41980674862861633,0.36412686109542847,1.6750417947769165,5.33901834487915,0.4587671160697937,8,1,1,1,1,1,0,0.0,0.20360448956489563,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.009870022535324097,0.4701464772224426,0.46027645468711853,2.5862412452697754,13.279762268066406,0.16806252300739288,20,1,1,1,1,1,0,0.0,0.3307921886444092,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.026495635509490967,0.530491828918457,0.5039961934089661,1.4427416324615479,4.232283115386963,0.48034462332725525,16,1,1,1,1,1,0,0.0,0.36796003580093384,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.06927892565727234,0.5374759435653687,0.4681970179080963,1.8077247142791748,6.096560478210449,0.48655661940574646,16,1,1,1,1,1,0,0.0,0.3297874927520752,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.12286579608917236,0.654876172542572,0.5320103764533997,0.6632000207901001,1.9409936666488647,0.8357346653938293,14,1,1,1,1,1,0,0.0,0.4787437915802002,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.06696096062660217,0.4371303617954254,0.37016940116882324,1.1621980667114258,3.1969525814056396,0.6410310864448547,6,1,1,1,1,1,0,0.0,0.21866226196289062,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.008582770824432373,0.4650724232196808,0.4564896523952484,2.052469253540039,7.787105560302734,0.3063862919807434,15,1,1,1,1,1,0,0.0,0.2436375766992569,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.016804277896881104,0.41652509570121765,0.39972081780433655,2.037034511566162,7.667836666107178,0.26026609539985657,10,1,1,1,1,1,0,0.0,0.19214162230491638,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.055249929428100586,0.5113810300827026,0.45613110065460205,2.240811586380005,9.400958061218262,0.35185474157333374,17,1,1,1,1,1,0,0.0,0.3826087713241577,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.054099321365356445,0.38350775837898254,0.3294084370136261,0.9116362929344177,2.4883909225463867,0.6295782923698425,3,1,1,1,1,1,0,0.0,0.20163865387439728,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.2435401976108551,0.708992600440979,0.4654524028301239,0.2510221004486084,1.2853385210037231,0.9626057744026184,19,1,1,1,1,1,0,0.0,0.49515172839164734,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.04115802049636841,0.5769057273864746,0.5357477068901062,2.1580846309661865,8.654544830322266,0.3567557632923126,17,1,1,1,1,1,0,0.0,0.3257441520690918,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.03105473518371582,0.48667842149734497,0.45562368631362915,2.5220727920532227,12.454385757446289,0.2516523599624634,19,1,1,1,1,1,0,0.0,0.3241497278213501,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.02484309673309326,0.49748316407203674,0.4726400673389435,2.270986795425415,9.688957214355469,0.2602526843547821,17,1,1,1,1,1,0,0.0,0.30020833015441895,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.02163863182067871,0.5637145638465881,0.5420759320259094,1.49607253074646,4.4641218185424805,0.4647970497608185,15,1,1,1,1,1,0,0.0,0.3792966604232788,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.06092333793640137,0.5256354212760925,0.46471208333969116,1.902902603149414,6.705328941345215,0.48536568880081177,17,1,1,1,1,1,0,0.0,0.3691152036190033,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.012488245964050293,0.42167195677757263,0.40918371081352234,2.082213878631592,8.022209167480469,0.27732157707214355,11,1,1,1,1,1,0,0.0,0.238344207406044,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.005706876516342163,0.4807148873806,0.4750080108642578,1.9783740043640137,7.230976104736328,0.2538573443889618,10,1,1,1,1,1,0,0.0,0.2258373200893402,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.012130141258239746,0.4382137358188629,0.42608359456062317,0.8870606422424316,2.4279823303222656,0.5224190950393677,3,1,1,1,1,1,0,0.0,0.17028704285621643,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.012442171573638916,0.5500126481056213,0.5375704765319824,1.3406884670257568,3.821673631668091,0.45288461446762085,13,1,1,1,1,1,0,0.0,0.4199531674385071,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.04228335618972778,0.4478077292442322,0.4055243730545044,2.317836284637451,10.153680801391602,0.2826046049594879,15,1,1,1,1,1,0,0.0,0.26488810777664185,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.013492345809936523,0.41460612416267395,0.4011137783527374,1.0408086776733398,2.83150577545166,0.5013044476509094,4,1,1,1,1,1,0,0.0,0.20729655027389526,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.015397191047668457,0.5962371230125427,0.5808399319648743,2.20894455909729,9.106100082397461,0.23989363014698029,20,1,1,1,1,1,0,0.0,0.3326524496078491,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.052097514271736145,0.30033209919929504,0.2482345849275589,-0.0,1.0,1.0,1,1,0,0,0,0,1,1.0,-0.052097514271736145,0
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.06816855072975159,0.38775044679641724,0.31958189606666565,1.0664269924163818,2.9049813747406006,0.6226921081542969,4,1,1,1,1,1,0,0.0,0.2689509391784668,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.042591094970703125,0.39914655685424805,0.3565554618835449,1.2057572603225708,3.3392868041992188,0.5069953799247742,4,1,1,1,1,1,0,0.0,0.23799468576908112,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.0006584823131561279,0.49488720297813416,0.494228720664978,1.921384572982788,6.830409049987793,0.2495022863149643,13,1,1,1,1,1,0,0.0,0.3237958550453186,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.030549198389053345,0.5092834830284119,0.4787342846393585,1.821746587753296,6.182647705078125,0.3440559506416321,10,1,1,1,1,1,0,0.0,0.3229350447654724,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.01709654927253723,0.3150508999824524,0.29795435070991516,0.6787434220314026,1.971398949623108,0.5846595168113708,2,1,1,1,1,1,0,0.0,0.15442489087581635,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.1740635335445404,0.5331211090087891,0.35905757546424866,0.4150795340538025,1.5144912004470825,0.9154932498931885,6,1,1,1,1,1,0,0.0,0.3396390378475189,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.0542435348033905,0.4739769995212555,0.419733464717865,2.0775375366210938,7.9847822189331055,0.3818993866443634,15,1,1,1,1,1,0,0.010894822888076305,0.17784348130226135,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.07643869519233704,0.5647388696670532,0.4883001744747162,1.19649338722229,3.308495044708252,0.6443147659301758,12,1,1,1,1,1,0,0.0,0.3960711658000946,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.08769828081130981,0.45789727568626404,0.3701989948749542,1.3783544301986694,3.9683661460876465,0.6059734225273132,8,1,1,1,1,1,0,0.0,0.21597710251808167,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.055642932653427124,0.5531783699989319,0.49753543734550476,1.8524057865142822,6.375138282775879,0.4298460781574249,16,1,1,1,1,1,0,0.0,0.40598416328430176,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.029095202684402466,0.38037899136543274,0.3512837886810303,1.621692419052124,5.061649322509766,0.3729200065135956,6,1,1,1,1,1,0,0.0,0.14319665729999542,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.16499775648117065,0.7016252875328064,0.5366275310516357,0.2653636634349823,1.3039050102233887,0.947414219379425,10,1,1,1,1,1,0,0.0,0.5196703672409058,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.04852563142776489,0.4082016944885254,0.3596760630607605,1.2809877395629883,3.600193977355957,0.5163846611976624,5,1,1,1,1,1,0,0.0,0.18061281740665436,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.07295593619346619,0.5571851134300232,0.484229177236557,1.0855495929718018,2.961066722869873,0.6860140562057495,8,1,1,1,1,1,0,0.0,0.39713436365127563,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.04785346984863281,0.5249868035316467,0.4771333336830139,2.2115771770477295,9.130105018615723,0.3304769694805145,18,1,1,1,1,1,0,0.0,0.35078173875808716,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.07768559455871582,0.5585997700691223,0.4809141755104065,1.599808931350708,4.952085971832275,0.5852295756340027,15,1,1,1,1,1,0,0.0,0.43587586283683777,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.10333803296089172,0.5284330248832703,0.42509499192237854,0.6299065351486206,1.8774350881576538,0.8349254727363586,6,1,1,1,1,1,0,0.0,0.36660563945770264,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.031154900789260864,0.5310289859771729,0.499874085187912,1.6999605894088745,5.473731517791748,0.4319869577884674,16,1,1,1,1,1,0,0.0,0.279960960149765,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.04213961958885193,0.4115007519721985,0.36936113238334656,1.960371494293213,7.101964950561523,0.3774605393409729,10,1,1,1,1,1,0,0.0,0.232899010181427,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.03838282823562622,0.46043524146080017,0.42205241322517395,2.6372861862182617,13.975226402282715,0.24113452434539795,20,1,1,1,1,1,0,0.0097094951197505,0.16061252355575562,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.0933799147605896,0.5758011937141418,0.48242127895355225,1.2057429552078247,3.3392391204833984,0.6840786337852478,14,1,1,1,1,1,0,0.0,0.3903700113296509,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.01149943470954895,0.34476232528686523,0.3332628905773163,1.0440701246261597,2.8407557010650635,0.4501020610332489,3,1,1,1,1,1,0,0.0,0.135362908244133,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.03535398840904236,0.3949793577194214,0.35962536931037903,1.2636383771896362,3.53827166557312,0.5221126079559326,5,1,1,1,1,1,0,0.06641006469726562,0.10310173034667969,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.21633803844451904,0.6948308348655701,0.478492796421051,0.32670164108276367,1.386387825012207,0.9463837146759033,16,1,1,1,1,1,0,0.0,0.5531014204025269,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.14498960971832275,0.6471729874610901,0.5021833777427673,0.7495619058609009,2.1160728931427,0.8561480641365051,20,1,1,1,1,1,0,0.0,0.42663365602493286,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.059946030378341675,0.5305713415145874,0.4706253111362457,1.9997532367706299,7.387232780456543,0.4427751898765564,17,1,1,1,1,1,0,0.0,0.3559347689151764,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.028168201446533203,0.3919225037097931,0.3637543022632599,1.881348729133606,6.562349796295166,0.3184809684753418,8,1,1,1,1,1,0,0.0627070888876915,0.08125442266464233,2
margin,live-delta,0,0.0,0.235223,0.421859,0.07627,0.886719,0.289211,0.439211,0.19788417220115662,0.44755318760871887,0.24966901540756226,-0.0,1.0,1.0,1,1,0,0,0,0,1,1.0,-0.20074771344661713,0
